X,MAG,time_0,time_168,time_24,time_3,time_48,time_72,max_time,strategy_broad,ENC,riboENC,deltaENC,ribo_cts,gc,bp,all_A,all_C,all_G,all_T,taxonomy,domain,phylum,family,ribo_A_mean,ribo_C_mean,ribo_G_mean,ribo_T_mean,ribo_gene_length,ribo_GC,ribo_GC_skew,ribo_AT_skew,ribo_aa_cn,ribo_AA_mean_cost,degen_GC,degen_GCskew,degen_ATskew,nsA,nsC,nsG,nsT,nstotal,nsGC,nsGC_skew,nsAT_skew
NA,12C16O_0h_50_P09_coass_bin.5,NA,NA,NA,NA,NA,NA,NA,NA,47.96490228562102,46.15340975140046,0.03776704314820659,40,70.66085298541469,2334952,342055,825467,824430,343000,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.18299694189602445,0.34990825688073396,0.3437308868501529,0.12336391437308868,408.75,0.6936391437308869,-0.008905740234547236,0.19464963066480334,3.21279258981099,21.67607611306115,0.919457013574661,-0.247047244094488,-0.0337078651685393,0.207146974063401,0.262363112391931,0.331873198847262,0.198616714697406,8675,0.594236311239193,0.116973811833172,0.0210227272727273
NA,12C16O_0h_50_P09_coass_bin.6,NA,NA,NA,NA,NA,NA,NA,NA,57.404115354834346,56.058472594083575,0.023441573002787264,33,40.94536672941887,2830711,838225,579430,579615,833441,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.32657474993241414,0.19518788861854555,0.25777237091105704,0.22046499053798324,448.3636363636364,0.4529602595296026,0.13816771113100565,0.19397084259945635,3.363276276701089,22.79644825474587,0.351634793337446,-0.32280701754386,0.0694576593720266,0.291493383742911,0.19067422810334,0.289855072463768,0.227977315689981,7935,0.480529300567108,0.206399160765801,0.122270742358079
NA,12C16O_0h_50_P10_coass_bin.13,NA,NA,NA,NA,NA,NA,NA,NA,53.132552701638446,49.25057726265314,0.07306209172339652,50,60.99909217519672,2598519,507401,793387,791686,506045,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23139046564216162,0.28681526604827173,0.3218884120171674,0.15990585629239928,433.38,0.6087036780654391,0.0576194086429113,0.18268663757518577,3.196854764107308,22.502063292903948,0.734873487348735,-0.06187624750499,-0.142461964038728,0.246768606910535,0.232744783306581,0.318830784827237,0.201655824955648,11837,0.551575568133818,0.156072905498545,0.10060286360211
NA,12C16O_0h_50_P10_coass_bin.19,NA,NA,NA,NA,NA,NA,NA,NA,46.54285858490786,38.65581116625343,0.16945773548193518,25,62.544991135129656,4105531,770382,1283257,1284547,767345,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia_fungorum,d__Bacteria,p__Proteobacteria,f__Burkholderiaceae,0.24360310292925785,0.286789394465671,0.29246266064605764,0.17714484195901353,345.48,0.5792520551117286,0.009794123525884386,0.1579526692350028,3.268899744126541,23.132725998598453,0.686,-0.0262390670553936,-0.363057324840764,0.263865187713311,0.227175767918089,0.28882252559727,0.220136518771331,4688,0.515998293515358,0.119470855725506,0.0903481710004407
NA,12C16O_0h_50_P10_coass_bin.20,NA,NA,NA,NA,NA,NA,NA,NA,48.7007425174251,46.97290550982669,0.03547865839992462,40,63.22313900644053,3606689,666538,1143291,1136971,659889,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Sulfurifustaceae,0.21918150577944392,0.29353327085285846,0.33289597000937204,0.1543892533583255,400.125,0.6264292408622305,0.06283662477558348,0.17344037464458945,3.202894933865735,22.581347932792152,0.844489179667841,0.0476758045292014,-0.0679611650485437,0.239594142741842,0.232906722010838,0.320880894730774,0.206618240516546,8673,0.553787616741612,0.158859046429315,0.0739018087855297
NA,12C16O_0h_50_P10_coass_bin.28,NA,NA,NA,NA,NA,NA,NA,NA,48.24155630112784,45.38445948397501,0.059224806084583824,31,69.28160982175456,2936176,451040,1015827,1018403,450906,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.1880868544600939,0.34954518779342725,0.3371478873239437,0.1252200704225352,439.741935483871,0.686693075117371,-0.018053626749278913,0.20065558417232507,3.29831086316442,21.49729669842677,0.895039164490862,-0.305717619603267,-0.213930348258706,0.212150433944069,0.268632042981127,0.324975891996143,0.194241631078661,7259,0.59360793497727,0.0949176142956603,0.0440677966101695
NA,12C16O_0h_50_unf_bin.20,NA,NA,NA,NA,NA,NA,NA,NA,48.27332007372493,45.05209769190047,0.06672883441422471,46,69.27074535041497,2936176,449735,1017462,1016449,452530,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.19018932874354558,0.3463855421686747,0.33658443296997514,0.12684069611780452,454.69565217391306,0.6829699751386498,-0.014350717535876753,0.1998190318202383,3.2627860696517414,21.74179298397575,0.900070621468927,-0.279717536288741,-0.201413427561837,0.217800484001076,0.260105763197992,0.324370350452631,0.197723402348302,11157,0.584476113650623,0.109952461278945,0.0483175150992234
NA,12C16O_168h_100_P08_coass_bin.16,NA,NA,NA,NA,NA,NA,NA,NA,56.86481891248377,57.71637314332267,-0.014975062738693694,28,35.638995751761776,3843711,1237306,686332,683528,1236545,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.3559623107815879,0.16751621872103797,0.241350015446401,0.23517145505097312,462.42857142857144,0.40886623416743895,0.18058179070646024,0.2043376012542462,3.38214401033258,22.84547574626866,0.272465851905104,-0.118733509234828,0.110671936758893,0.299458985231759,0.180728176634011,0.283667202807428,0.236145635326802,6839,0.464395379441439,0.221662468513854,0.118209118209118
NA,12C16O_168h_100_P08_coass_bin.5,NA,NA,NA,NA,NA,NA,NA,NA,47.83963044842883,44.83833938100727,0.0627365019187796,50,65.64549715720759,4744103,814914,1557497,1556793,814899,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Xanthobacteraceae,0.20517676767676768,0.3209776334776335,0.33112373737373735,0.14272186147186144,443.52,0.6521013708513708,0.015559089966115729,0.1795204147764097,3.2078788425132965,22.591693899782133,0.906238599051441,-0.175523349436393,0.0428015564202335,0.234364604125083,0.237857618097139,0.31811377245509,0.209664005322688,12024,0.555971390552229,0.144353029169783,0.0556283948304926
NA,12C16O_168h_100_P08_coass_bin.7,NA,NA,NA,NA,NA,NA,NA,NA,48.34297901439097,45.38298621819796,0.06122901104857153,47,69.39021312847095,2635265,403993,915472,913144,402656,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.1907303235732487,0.34621856820039426,0.33458339343237653,0.12846771479398045,442.531914893617,0.6808019616327708,-0.017090395480226044,0.19505949691218566,3.2364280094413846,22.021683599419443,0.893709327548807,-0.26537216828479,-0.122448979591837,0.216934542515938,0.26129119152375,0.323785579599533,0.197988686360779,11137,0.585076771123283,0.106813996316759,0.0456611123133521
NA,12C16O_168h_100_P14_coass_bin.2,NA,NA,NA,NA,NA,NA,NA,NA,56.97307496165054,57.38090603334318,-0.007158312447891542,21,35.9955318554013,2113629,678996,379240,381572,673821,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.3479068857589984,0.17057902973395928,0.23963223787167448,0.24188184663536771,486.85714285714283,0.4102112676056338,0.16833571769194094,0.17976782752902162,3.3971340839303994,22.976741440377804,0.266367713004484,-0.144781144781145,0.100244498777506,0.29293488286294,0.182254196642686,0.282973621103118,0.241837299391256,5421,0.465227817745803,0.216494845360825,0.0955501897205933
NA,12C16O_168h_100_P14_coass_bin.32,NA,NA,NA,NA,NA,NA,NA,NA,46.14200552080688,45.65318079210768,0.010593920294140238,15,69.32733939632492,1979111,305367,686197,685868,301679,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__3-1-20CM-4-69-9;s__,d__Bacteria,p__Actinobacteriota,f__Gaiellaceae,0.18662121857690667,0.334043459735833,0.3471097855418264,0.13222553614543386,469.4,0.6811532452776594,0.01918265221017509,0.17060133630289534,3.265123010130246,22.004502572898797,0.900114810562572,-0.102040816326531,-0.126436781609195,0.1953125,0.264229910714286,0.323102678571429,0.217354910714286,3584,0.587332589285714,0.100237529691211,-0.0534144692359703
NA,12C16O_168h_100_P14_coass_bin.4,NA,NA,NA,NA,NA,NA,NA,NA,57.22219073091784,55.90983740202594,0.022934342641006484,32,41.44239364722855,1877102,548338,389396,388520,550848,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.3271452145214521,0.1942381738173817,0.25742574257425743,0.2211908690869087,454.5,0.4516639163916392,0.13989952808646683,0.19322884012539182,3.369232987312572,22.791903674486193,0.355444305381727,-0.295774647887324,0.0699029126213592,0.293997184180212,0.189555868424421,0.28849353641367,0.227953410981697,7813,0.47804940483809,0.206961178045515,0.126532614026484
NA,12C16O_168h_100_P14_coass_bin.5,NA,NA,NA,NA,NA,NA,NA,NA,53.18433206027928,50.02868157685887,0.05933421293782134,46,61.0096589194084,2849180,554512,870667,867608,556393,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23028071298964667,0.2855160636140463,0.3229266730707653,0.16127655032554167,407.3478260869565,0.6084427366848116,0.06148583457591442,0.17623006678478936,3.179620400805853,22.629356762856677,0.727001703577513,-0.0380785002929115,-0.132605304212168,0.244026635330983,0.232569526047787,0.32099490795143,0.2024089306698,10212,0.553564433999217,0.159738192110384,0.0932221978504058
NA,12C16O_168h_100_P14_coass_bin.8,NA,NA,NA,NA,NA,NA,NA,NA,45.25033053529637,41.24535756473864,0.08850704344432916,48,69.30683341044251,4681674,718502,1624259,1620461,718452,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,d__Bacteria,p__Proteobacteria,f__Beijerinckiaceae,0.1901722391084093,0.3450354609929078,0.3354103343465046,0.1293819655521783,411.25,0.6804457953394124,-0.014145324597974993,0.1902346227013317,3.2032254771868938,22.35946731976121,0.945526838966203,-0.23717409587889,-0.211678832116788,0.225257542310522,0.249540103016924,0.320088300220751,0.205114054451803,10872,0.569628403237675,0.123849507508477,0.0468048728360761
NA,12C16O_168h_100_P16_coass_bin.12,NA,NA,NA,NA,NA,NA,NA,NA,56.82405874494737,57.80500250808353,-0.017262824669724654,30,35.62947115747559,3126148,1006824,557301,556529,1005494,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.35311800894854584,0.16673657718120802,0.2424496644295302,0.2376957494407159,476.8,0.40918624161073824,0.185033316248078,0.19536149568098443,3.381945457197025,22.93632334318278,0.275080906148867,-0.143529411764706,0.0928571428571429,0.296511627906977,0.178514799154334,0.286337209302326,0.238636363636364,7568,0.46485200845666,0.231949971574758,0.108148148148148
NA,12C16O_168h_100_P16_coass_bin.27,NA,NA,NA,NA,NA,NA,NA,NA,48.09928117361993,44.38183348674061,0.0772869697046149,52,68.41761647469316,4523107,712525,1546894,1547708,715980,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,d__Bacteria,p__Myxococcota,f__40CM,0.2113568923657944,0.3221832569013578,0.3415160507148638,0.124943800017984,427.7307692307692,0.6636993076162216,0.029128844330036607,0.25695187165775396,3.230014534883721,22.54999320928969,0.909850963286078,-0.122652816620056,0.0564516129032258,0.254876141881327,0.231503579952267,0.314295119743231,0.199325158423175,12151,0.545798699695498,0.151688781664656,0.122304765356043
NA,12C16O_168h_100_P16_coass_bin.6,NA,NA,NA,NA,NA,NA,NA,NA,53.22382546649579,48.75132765455838,0.08403187431074134,48,61.00064375018152,3133203,611191,954295,956979,610738,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.23133852864774787,0.2909866196147625,0.31838455129147675,0.1592903004460128,425.0625,0.6093711709062394,0.04496099091128451,0.18444165621079056,3.18912575787209,22.585090316849275,0.738717339667458,-0.0664523043944266,-0.151515151515152,0.249349950685914,0.235990316506769,0.31417555814579,0.200484174661526,11153,0.55016587465256,0.142112125162973,0.108630655770381
NA,12C16O_168h_100_unf_bin.13,NA,NA,NA,NA,NA,NA,NA,NA,48.29426428479992,44.625507662555066,0.07596671523163791,29,69.25650663181595,2887746,443477,999822,1000130,444317,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.18948911222780565,0.3500837520938023,0.3351479620323841,0.1252791736460078,494.0689655172414,0.6852317141261866,-0.02179669993888777,0.20399113082039907,3.276359924165087,21.49454392247735,0.893828451882845,-0.315389116442364,-0.201970443349754,0.210005350454789,0.270331728196897,0.321963616907437,0.197699304440877,7476,0.592295345104334,0.0871725383920506,0.0301837270341208
NA,12C16O_168h_100_unf_bin.17,NA,NA,NA,NA,NA,NA,NA,NA,47.8771074170765,44.40687139603225,0.0724821570946976,53,65.57885506971283,5205068,898247,1704497,1708927,893397,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Xanthobacteraceae,0.20737050874037175,0.318573866519072,0.3331027166643605,0.14095290807619573,409.07547169811323,0.6516765831834325,0.022294571448793238,0.19067796610169493,3.2223665893271463,22.562621900250765,0.90939226519337,-0.17942486836776,0.040650406504065,0.23836914227711,0.235662324479783,0.317374386736593,0.208594146506513,11822,0.553036711216376,0.147751605995717,0.0666161998485996
NA,12C16O_168h_100_unf_bin.25,NA,NA,NA,NA,NA,NA,NA,NA,53.2192484130981,48.35000885451368,0.09149395573549704,39,61.012072100768975,3007513,589385,915947,918999,583182,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.2299549977815808,0.28928186600747924,0.32483995689928374,0.15592317931165617,404.53846153846155,0.614121822906763,0.05790071214779644,0.19185282522996072,3.148960160360812,22.52078145949052,0.74395886889460106,-0.087767795438839,-0.104417670682731,0.242214126219297,0.228463979316018,0.329180867316959,0.200141027147726,8509,0.557644846632977,0.180611169652266,0.0951115834218916
NA,12C16O_168h_100_unf_bin.37,NA,NA,NA,NA,NA,NA,NA,NA,56.86514886861043,57.43364539475964,-0.009997274911963065,27,35.84516014083374,2536892,815279,455702,453651,812260,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.35488639900404606,0.16775599128540306,0.2415966386554622,0.2357609710550887,476,0.40935262994086524,0.18038395742254323,0.20168620735081016,3.390851375549406,22.89910756223579,0.276734104046243,-0.112271540469974,0.104895104895105,0.30071773839168,0.180166984033983,0.283433426102241,0.235681851472096,6827,0.463600410136224,0.222748815165877,0.121245221190606
NA,12C16O_168h_100_unf_bin.3,NA,NA,NA,NA,NA,NA,NA,NA,52.867329099751984,50.033223358806985,0.05360788580027385,35,63.87945009016784,3291085,597771,1053296,1049031,590987,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JACDDX01;s__,d__Bacteria,p__Gemmatimonadota,f__GWC2,0.20879629629629629,0.3055555555555556,0.3347222222222222,0.1509259259259259,370.2857142857143,0.6402777777777777,0.04555314533622552,0.16087516087516093,3.160583941605839,22.590385064177365,0.813275434243176,-0.174675819984744,-0.0232558139534884,0.236062717770035,0.229819976771196,0.328397212543554,0.205720092915215,6888,0.55821718931475,0.176592977893368,0.0686822214919487
NA,12C16O_168h_100_unf_bin.4,NA,NA,NA,NA,NA,NA,NA,NA,57.241008948795056,55.35866099746087,0.03288460468993544,30,41.39304210856192,1940128,570360,401267,401811,566690,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaera;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.3263993137465151,0.1944384873829437,0.2569876331403245,0.22217456573021657,466.3,0.45142612052326836,0.13855898653998422,0.1899921813917123,3.372023363786131,22.81348726801899,0.35494433529797,-0.291512915129151,0.0639593908629442,0.293230070770463,0.190946721858726,0.288022432901589,0.227800774469222,7489,0.478969154760315,0.202676331195986,0.125576627370579
NA,12C16O_168h_100_unf_bin.5,NA,NA,NA,NA,NA,NA,NA,NA,48.03351782756342,45.27890206305108,0.05734778315427989,33,68.4701337643492,4733623,745559,1619434,1621684,746946,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,d__Bacteria,p__Myxococcota,f__40CM,0.20459020846065049,0.3255924492428872,0.3460990018333673,0.12371834046309498,446.27272727272725,0.6716914510762546,0.030529720986655875,0.24632885211995867,3.2183020948180814,22.22108285479902,0.897787144362487,-0.116197183098592,0.0206185567010309,0.23991400025294,0.241305172631845,0.32224611104085,0.196534716074364,7907,0.563551283672695,0.143626570915619,0.0993914807302231
NA,12C16O_168h_50_P09_coass_bin.15,NA,NA,NA,NA,NA,NA,NA,NA,56.84701997707556,57.82364046127485,-0.01717980088653943,30,35.627363249297225,3638793,1177096,644914,651492,1165291,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__TH5893;s__,d__Archaea,p__Thermoproteota,f__Nitrososphaeraceae,0.3531539050003477,0.1682314486403783,0.2422977953960637,0.2363168509632102,479.3,0.41052924403644203,0.18041673725224466,0.198206701274186,3.3842788391424823,22.78150325425152,0.280913126188966,-0.142212189616253,0.104056437389771,0.295137976346912,0.183048620236531,0.286070959264126,0.235742444152431,7610,0.469119579500657,0.219607843137255,0.111881188118812
NA,12C16O_168h_50_P09_coass_bin.24,NA,NA,NA,NA,NA,NA,NA,NA,52.87979706271047,49.99993700788681,0.05446049748277997,30,63.92988072257172,2828951,510192,905353,903192,510214,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JACDDX01;s__,d__Bacteria,p__Gemmatimonadota,f__GWC2,0.2060096765979119,0.31321619556913677,0.32874968169085816,0.1520244461420932,392.7,0.641965877259995,0.024196747322491042,0.15078236130867706,3.2,22.382755966127792,0.819759679572764,-0.214983713355049,-0.133333333333333,0.233226837060703,0.236741214057508,0.322843450479233,0.207188498402556,6260,0.559584664536741,0.153868113045961,0.0591222343126587
NA,12C16O_168h_50_P09_coass_bin.3,NA,NA,NA,NA,NA,NA,NA,NA,47.92668952056168,44.54833513671304,0.07049004255550019,51,65.65955106456627,4974702,852676,1634213,1632154,855659,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__AP-16;s__,d__Bacteria,p__Proteobacteria,f__Xanthobacteraceae,0.20864381520119224,0.3187463306688344,0.330397868400849,0.1422119857291243,434.1764705882353,0.6491441990696835,0.01794907471824123,0.18934225769082255,3.2093127983427903,22.698199672667755,0.902952029520295,-0.155700858193707,0.026615969581749,0.241110003323363,0.236124958457959,0.313974742439349,0.208790295779329,12036,0.550099700897308,0.141519407944419,0.0718374884579871
NA,12C16O_168h_50_P09_coass_bin.6,NA,NA,NA,NA,NA,NA,NA,NA,48.14628436650841,44.92667329960562,0.06687143378279932,54,68.50741486682085,4853425,764393,1661468,1663488,764076,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,d__Bacteria,p__Myxococcota,f__40CM,0.2080310232674506,0.32407639062630306,0.34246518221999833,0.125427403886248,444.1111111111111,0.6665415728463013,0.027588364091335634,0.24771789421032891,3.248233591555291,22.36366956302733,0.900918635170604,-0.11798980335032801,0,0.248236196319018,0.237423312883436,0.316027607361963,0.198312883435583,13040,0.553450920245399,0.142025772481641,0.111798042246265
NA,12C16O_168h_50_P09_coass_bin.9,NA,NA,NA,NA,NA,NA,NA,NA,47.13350799065374,42.68991358902302,0.09427675959344792,56,66.6014750197462,2199157,369351,732248,732423,365135,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2086008479709267,0.3239652735715728,0.32990107005855035,0.1375328083989501,442.23214285714283,0.6538663436301232,0.009077996665225675,0.2053196453569763,3.261129072370057,22.167194928684623,0.903090792015454,-0.28270944741533,-0.355481727574751,0.243047705177481,0.234380887783556,0.317356243876705,0.205215163162258,13269,0.551737131660261,0.150389291080453,0.0843981170141223
NA,12C16O_168h_50_P10_coass_bin.18,NA,NA,NA,NA,NA,NA,NA,NA,48.211342295113816,44.88166676520417,0.06906415319299465,21,69.25852624466813,2906819,447927,1005898,1007322,445672,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__SPCO01;s__,d__Bacteria,p__Chloroflexota,f__CSP1,0.19177688326624495,0.3487636572742956,0.33045811769216027,0.1290013417672992,496.85714285714283,0.6792217749664559,-0.026950754903344143,0.19569763967732304,3.2803905938620965,21.53766271333526,0.882706766917293,-0.316865417376491,-0.294871794871795,0.205353800074878,0.273305877948334,0.317858479970049,0.203481842006739,5342,0.591164357918383,0.0753641545281824,0.00457875457875459
NA,12C16O_168h_50_P10_coass_bin.19,NA,NA,NA,NA,NA,NA,NA,NA,48.15607556730657,41.02235753840419,0.14813744568806822,25,63.73376155967741,1931066,350054,615801,614940,350271,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2161643835616438,0.319634703196347,0.3189954337899543,0.14520547945205478,438,0.6386301369863014,-0.0010010010010010027,0.19636087945413191,3.2980019029495717,21.96241036955323,0.883617494440326,-0.338926174496644,-0.299363057324841,0.240848443380089,0.237256243585358,0.314745124871707,0.207150188162846,5846,0.552001368457065,0.140378060117756,0.0752195494463536
NA,12C16O_168h_50_P10_coass_bin.1,NA,NA,NA,NA,NA,NA,NA,NA,48.74089712046021,46.52952372181005,0.04536997735566656,39,63.17711809630854,3318605,611544,1048584,1048015,610462,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__;s__,d__Bacteria,p__Proteobacteria,f__Sulfurifustaceae,0.22533611058511643,0.29438868901091964,0.32500157798396767,0.1552736224199962,406.2307692307692,0.6193902669948873,0.049424233160093756,0.18407960199004972,3.2179085785848467,22.896720061022123,0.854088722608231,0.032540675844806,-0.010989010989011,0.248076474702728,0.228141757985544,0.31102821170436,0.212753555607368,8578,0.539169969689904,0.15372972972973,0.0766506450796863
NA,12C16O_168h_50_P10_coass_bin.36,NA,NA,NA,NA,NA,NA,NA,NA,47.10983094582905,43.554253434517406,0.0754742150401719,39,66.6075360093984,2048007,339980,682644,681483,343900,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2063189510772252,0.3300987697106221,0.32940564893432683,0.13417663027782592,443.9230769230769,0.6595044186449488,-0.0010509721492380033,0.21187446988973704,3.2618133845046775,21.979264039065225,0.892,-0.291479820627803,-0.366255144032922,0.239610111396744,0.236503856041131,0.325942587832048,0.197943444730077,9336,0.562446443873179,0.159017330032375,0.0952264381884945
NA,12C16O_168h_50_P10_coass_bin.4,NA,NA,NA,NA,NA,NA,NA,NA,53.18208787745952,49.33047815149973,0.0724230634726968,53,60.98679112774278,3087016,601790,940729,941943,602554,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__UBA4720;s__,d__Bacteria,p__Gemmatimonadota,f__Gemmatimonadaceae,0.2317622197721426,0.28877251010657845,0.31877067254685776,0.16069459757442114,410.7169811320755,0.6075431826534362,0.049376181474480155,0.18108392836240203,3.194398530762167,22.62212352532963,0.735412844036697,-0.0848303393213573,-0.137309292649098,0.247168386609615,0.232737645775652,0.318734793187348,0.201359174427385,11919,0.551472438963,0.155940970637456,0.102132435465769
NA,12C16O_168h_50_P13_coass_bin.11,NA,NA,NA,NA,NA,NA,NA,NA,48.0588070929344,41.041929088527056,0.14600607940264432,47,63.708824628666406,2351861,427207,750352,747991,426311,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.20966868507852116,0.3212228622064688,0.3222566829124206,0.14685176980258946,432.1914893617021,0.6434795451188894,0.0016066100527885572,0.17619442143054412,3.2894655545257954,21.87857886130519,0.858895705521472,-0.342857142857143,-0.402173913043478,0.23937136627907,0.240552325581395,0.317768895348837,0.202307412790698,11008,0.558321220930233,0.138301334201106,0.083916083916084
NA,12C16O_168h_50_P13_coass_bin.12,NA,NA,NA,NA,NA,NA,NA,NA,47.0318480845656,42.87666475218676,0.08834828954430213,56,66.64791456542675,2239749,374031,747356,745390,372972,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__,d__Bacteria,p__Proteobacteria,f__Sphingomonadaceae,0.2053294690657328,0.3267318761824256,0.33075715493297914,0.13718149981886246,443.625,0.6574890311154047,0.006122199093914616,0.19896580091667643,3.2554320782882735,22.068841900595455,0.896045918367347,-0.287544483985765,-0.398773006134969,0.239651578320429,0.234961286480048,0.32199225729601,0.203394877903514,13432,0.556953543776057,0.156262531747093,0.0818349857166863
